login_duration_ms,keystroke_avg_interval,mouse_event_count,typing_speed_wpm,is_new_device,is_new_ip,is_unusual_hour,geo_distance_km,autofill_detected,amount_normalised,label
5673.326795596273,80.87307821797867,6.0,43.00336482484646,0.0,0.0,0.0,0.6077339804082701,0.0,0.44883700140160987,0
6541.551220530667,143.72748507583105,14.0,64.09578579578445,0.0,0.0,0.0,6.834396411397414,0.0,0.900443676677752,0
8164.39466119861,109.14656671191986,14.0,53.896398371170854,0.0,0.0,0.0,76.09290014844017,0.0,1.1786160561936407,0
5464.974956169483,194.1763998414142,8.0,25.573616480637718,0.0,0.0,0.0,13.123453045845995,0.0,1.352705620969305,0
7286.653589378089,114.21579508561642,19.0,43.03868521770585,1.0,0.0,0.0,19.318163798305736,0.0,0.38494836969069324,0
576.0329956880514,44.7546815835946,1.0,14.830406962486387,1.0,1.0,1.0,2358.9423595669286,1.0,1.2101686680683441,1
5090.085504352117,174.29214636415657,29.0,34.82517833070236,0.0,0.0,0.0,33.11060012854478,0.0,0.7587917436615728,0
6021.971027055051,165.1581611080357,8.0,29.27643900281473,0.0,0.0,0.0,11.536503300537502,0.0,1.1984134569675124,0
4437.617947705988,150.89440855337875,18.0,42.857136385273755,0.0,0.0,0.0,14.113510667105125,0.0,1.2004593530672893,0
3624.9468480256533,137.21341362655656,9.0,30.61187528981986,0.0,0.0,0.0,17.351945940505175,0.0,1.1568985984741984,0
6982.109209617571,181.43989458713133,18.0,43.29865024559524,0.0,0.0,0.0,22.08168401215124,0.0,0.9938513313481508,0
8134.9664325292215,135.13864783163098,15.0,43.5222431388765,0.0,0.0,0.0,28.003810740195366,0.0,0.7743704943004096,0
5816.241454614405,122.51836906871279,27.0,56.45631007267544,0.0,0.0,0.0,73.79560739982612,0.0,0.5166218386013997,0
8039.014120402648,146.76802433162422,21.0,58.14184897575117,0.0,1.0,0.0,8.182861430131277,0.0,0.8830583465737744,0
4475.353083944696,95.6317592569772,15.0,51.51113355950352,0.0,0.0,0.0,6.122057533165469,0.0,1.0328943263722026,0
8091.661183521395,128.7926057141659,12.0,28.81589212351251,0.0,1.0,0.0,42.043534431725384,0.0,1.2439107210662865,0
3952.704476600218,138.1282773357562,13.0,38.43594334986006,0.0,0.0,0.0,13.44426433880119,0.0,0.8870215830929544,0
230.33519435896415,38.25978679338135,2.0,57.498641547992555,0.0,0.0,1.0,479.43756609924935,0.0,2.688813815028571,1
3997.417134486912,197.3434483815209,15.0,57.53847374945313,0.0,0.0,0.0,5.1469353064904455,0.0,0.5321850294083174,0
1358.0625334594652,163.2536548043315,17.0,41.862992412236785,0.0,0.0,0.0,57.84218490653436,0.0,1.1508067402171833,0
6604.42692715999,139.61555290018396,9.0,56.471983267681466,0.0,0.0,1.0,23.692869702400888,0.0,0.8644732230781536,0
10384.365004312582,126.71132823520173,18.0,19.089019039041133,1.0,0.0,0.0,34.846953997130754,0.0,1.5393099513384412,0
6265.139419791305,144.8395289975821,24.0,30.55179703396729,0.0,0.0,0.0,29.619692820808524,0.0,1.1012479416456518,0
8822.811612958842,125.22236913826009,21.0,37.24582366907673,1.0,0.0,0.0,54.30988139294225,0.0,0.9713157860348722,0
6842.3581673284525,108.4024328562904,24.0,67.34990606462847,0.0,0.0,0.0,43.829298220654216,0.0,1.1380674019618866,0
5934.383380440005,153.8063202566742,27.0,46.10990893584729,0.0,0.0,0.0,30.6376075044782,0.0,0.9465800210079383,0
7576.8971005847525,106.18070854227994,25.0,48.694390016771756,0.0,0.0,0.0,2.9728094727747685,0.0,1.01754382691749,0
7651.42728285062,160.79583925099058,27.0,51.92050033852082,0.0,0.0,0.0,79.04222263245,0.0,1.1667736093898329,0
4489.993954600392,150.80448929691187,19.0,42.70856684554193,0.0,0.0,0.0,0.5990374960805676,0.0,0.7509322361076818,0
8674.686451352316,82.81970351659562,17.0,52.99942354755404,1.0,0.0,0.0,18.424065723501176,0.0,1.3392813388765075,0
2719.2759188804403,133.12122902080338,21.0,54.47467505036295,0.0,0.0,0.0,21.019166035396083,0.0,1.1611127600082056,0
6429.719777789584,135.27829205316957,24.0,48.645168906206294,0.0,0.0,0.0,48.81623419651284,0.0,0.9606179574740842,0
9487.869052335584,147.55972634953196,26.0,41.4411485575835,0.0,0.0,0.0,35.34910869344597,0.0,1.2347051027252984,0
5799.404665113183,125.4271132798101,20.0,55.1755049215644,0.0,0.0,0.0,0.06750733512472172,0.0,1.24459482165149,0
4871.923181241352,152.54128842789655,23.0,40.84452431607411,0.0,0.0,0.0,6.4302322611092695,0.0,1.045347169503711,0
3864.812461910228,127.80260535188329,29.0,60.17447771205644,0.0,0.0,0.0,15.24237315597196,0.0,1.0585789094439317,0
2749.461696777785,137.715147561009,11.0,44.914634984359466,0.0,0.0,0.0,26.960471474435963,0.0,0.9732294290601763,0
10310.575196579091,88.89179185213808,18.0,46.064644964611944,0.0,0.0,0.0,13.633758688303626,0.0,1.2537415971235226,0
8820.835937232676,127.59402596873774,24.0,48.60273186292803,0.0,0.0,0.0,14.823204711817299,0.0,1.2283746239040578,0
4944.203345348304,112.67735176292092,24.0,59.21447094617256,0.0,0.0,0.0,55.13923917627776,0.0,1.2143883668768662,0
2805.1447576668756,89.43361231439151,30.0,43.29021090736074,0.0,0.0,1.0,19.226824756263703,0.0,0.19822372533417965,0
4315.112090138591,142.54158326422674,23.0,56.75421121064635,0.0,1.0,0.0,4.934875922187605,0.0,1.00903930877549,0
324.8972073201105,40.74085962593575,3.0,177.8923465939437,0.0,0.0,0.0,3.9065633006520724,0.0,1.678055923440655,1
1953.829493933882,107.56283996483847,22.0,46.63509967504191,0.0,0.0,0.0,41.475619272246774,0.0,1.230032287678936,0
7381.1146365485065,172.31339072515627,22.0,22.76642621922065,0.0,0.0,0.0,80.82007853077464,0.0,1.372849115160472,0
5441.915264873135,170.62624250191757,11.0,33.668218391910564,0.0,0.0,0.0,40.524560011257314,0.0,0.6701199136360277,0
8661.96288809537,66.47701355429547,41.0,40.52075445893557,0.0,0.0,0.0,24.57090270177161,0.0,1.2613009529743715,0
5743.121562197929,186.3566774048574,13.0,43.37355447902066,0.0,0.0,0.0,3.176612462465353,0.0,1.0400706743674386,0
5441.531509253964,113.10427563169068,12.0,53.23076831812084,0.0,1.0,0.0,29.548305475455333,0.0,0.47467500023658316,0
3647.5993667131343,98.89576289006932,14.0,32.314141510340704,0.0,0.0,0.0,25.263808774128982,0.0,0.7246739387747457,0
9909.385030822492,144.09849988754854,22.0,40.563591057494705,0.0,0.0,0.0,13.449291172691375,0.0,0.946250202035976,0
4573.710997908464,101.94799103272427,20.0,43.614072627775975,0.0,0.0,0.0,21.080045548352366,0.0,0.9788729291610727,0
3152.5311292018796,147.85288590172254,13.0,29.60838419687374,0.0,1.0,0.0,43.53536547063192,0.0,0.8678042735290773,0
1853.0672866826162,193.67518543286454,27.0,39.861459799043544,0.0,0.0,0.0,27.701456224855317,0.0,0.6209234313997223,0
4557.875770402415,119.05539781181503,18.0,46.75046373939119,0.0,0.0,0.0,39.4088432701249,0.0,0.6615559788723799,0
5443.479923264842,143.19981415995838,25.0,38.202697344038455,0.0,0.0,0.0,4.3828735719719445,0.0,0.5970020689113207,0
5719.938708092462,146.33686744954286,16.0,63.37548213499912,0.0,0.0,0.0,9.40340968383307,0.0,0.8383602002052255,0
4323.020087756286,165.85314194971784,22.0,39.78460566023682,0.0,1.0,0.0,31.384668854555407,0.0,1.3974953060962578,0
6924.060745297035,119.15519144365669,10.0,61.5206587004711,0.0,1.0,1.0,42.339753283844196,0.0,10.228633106124134,1
8060.3310169707875,190.02012454471574,33.0,57.46017605099194,0.0,0.0,0.0,0.836431245000409,0.0,1.1864718317258252,0
4920.920713247483,157.5963860654333,8.0,39.4551894513764,0.0,0.0,0.0,18.369776679110934,0.0,1.2154768376422254,0
4118.11921401407,73.46905661741982,3.0,25.82811129325399,0.0,0.0,0.0,29.60645883630095,0.0,1.160467633540864,0
3974.6755012411986,167.36201176448674,26.0,41.39520680446656,0.0,0.0,0.0,23.907814791853017,0.0,0.6611430722704119,0
2910.040282376791,102.85289352416086,30.0,54.98558593748541,0.0,0.0,0.0,7.997680909038202,0.0,0.9502270434696761,0
4293.91214485284,165.17591899451315,26.0,45.79236837073459,0.0,0.0,0.0,11.062523522474965,0.0,0.7123352197513003,0
408.0440519848506,31.542064718517096,1.0,10.229534227180434,1.0,1.0,1.0,1320.2356016898327,0.0,1.4357225380898562,1
5082.649430121334,118.27233653404953,35.0,58.27192043888758,0.0,0.0,0.0,8.530915141202854,0.0,1.0555976948246146,0
4916.7993971321575,152.88382894393928,23.0,55.389804038157834,0.0,0.0,1.0,7.348176811334045,0.0,1.319052678535458,0
6985.183103289744,116.76534392782231,18.0,57.57917251668972,0.0,0.0,0.0,22.583533120931158,0.0,0.7058137567697734,0
5696.031470410409,79.46419746932065,19.0,58.38035549256848,0.0,0.0,0.0,11.968879503198998,0.0,0.8850659158374823,0
4424.402222746653,91.25858398032099,33.0,46.36753294604695,0.0,0.0,0.0,12.705172977835327,0.0,1.0135032326474043,0
6798.118395004434,77.14423344597677,24.0,48.72855842091493,0.0,1.0,0.0,20.103922239818605,0.0,1.1631178464366034,0
9091.792959557297,139.60286050568322,17.0,54.085420424093336,0.0,0.0,0.0,35.41581787235908,0.0,1.5671376979823355,0
4899.618849611046,248.3333867743262,14.0,70.26330116232798,0.0,0.0,0.0,23.14141579651399,0.0,0.9324243422450251,0
7132.815765343212,142.58380008124578,8.0,51.2300332611173,0.0,0.0,0.0,0.25101759769356624,0.0,0.6117160151120984,0
5304.556209647508,196.59771404690716,8.0,41.60874178226759,0.0,0.0,0.0,4.70647903557715,0.0,1.1288087525179833,0
4596.466107466435,160.63821810904932,13.0,58.08791923305759,0.0,0.0,0.0,16.44218799734469,0.0,1.369562540286791,0
7006.81611163291,171.46554338364047,23.0,28.506072304307633,0.0,0.0,0.0,29.270295417066144,0.0,0.8709145834555169,0
7917.613312021922,179.2791761306009,19.0,42.47137225107885,0.0,0.0,0.0,6.930299317665416,0.0,1.0705869127509609,0
5477.157585653925,103.62009215306921,33.0,42.74169771538703,0.0,0.0,0.0,17.841820313219902,0.0,1.0030740052050695,0
187.98755819621772,0.0,0.0,0.0,1.0,1.0,1.0,97.1310064409818,1.0,1.4600491055049138,1
6636.718453149468,124.48471244231055,20.0,57.471043315608725,0.0,0.0,0.0,21.12479812723548,0.0,1.429443134178225,0
8108.871615210655,201.23322195045677,22.0,37.86771265959018,0.0,1.0,0.0,19.439491910821776,0.0,1.0838392335011027,0
6703.20889084592,139.47970013597305,27.0,54.97856340089818,0.0,0.0,0.0,10.899266390059685,0.0,1.1451263133295146,0
5872.028688742869,149.55640047031218,16.0,30.490544343828528,0.0,0.0,0.0,11.634320561228197,0.0,0.9099046080516783,0
3619.557811691516,160.01354413461505,21.0,48.14219945507453,1.0,0.0,0.0,28.719551247378924,0.0,1.2066155240837224,0
7609.7326970821405,139.08879748395105,25.0,44.88227013833479,0.0,0.0,0.0,9.678672885477738,0.0,0.9525775436461298,0
6924.771317700639,161.659957283393,9.0,52.72978004582379,0.0,1.0,0.0,15.036249813426432,0.0,1.035431039501938,0
6752.139192641543,96.4457556194993,14.0,38.28359674620224,0.0,0.0,0.0,13.680365463273855,0.0,0.600506571982755,0
8941.147478449227,179.35161631254272,23.0,30.72596682793857,0.0,0.0,0.0,34.43523684451157,0.0,1.2827654653495852,0
4736.410654145815,175.9924641546143,20.0,48.53710634466364,0.0,0.0,1.0,34.103594731611125,0.0,0.9622871620843827,0
396.96286770143286,75.20215421347831,6.0,58.85400052132512,0.0,0.0,0.0,580.0742260115169,1.0,3.0419870867685987,1
9268.567687343784,168.6459212399472,18.0,30.699330682959356,0.0,0.0,0.0,14.292825008838589,0.0,0.5626604865766704,0
4686.999500740446,206.13841199284582,23.0,44.40290374036674,0.0,0.0,0.0,46.72910232050216,0.0,1.0822715958092737,0
5033.682889405386,112.52817759568681,35.0,57.02051064017807,0.0,1.0,1.0,43.55116241296196,0.0,1.2345220684143452,0
2221.204824252159,86.02152452877985,28.0,71.7814337459087,0.0,0.0,0.0,28.694874407290868,0.0,1.6179297698019222,0
7911.667146161766,159.2492160752097,28.0,56.81163186573074,0.0,1.0,0.0,19.911562310562605,0.0,1.2341659567968328,0
7309.319056895572,159.8199562609993,17.0,33.85212999443304,0.0,0.0,0.0,2.5034634967978087,0.0,0.8680036886410873,0
159.24991420640887,56.15280877694742,2.0,48.23381149646366,1.0,1.0,1.0,394.85458108858563,1.0,4.106330295191811,1
5493.3218454956705,104.37380365990265,17.0,53.00851492600108,0.0,0.0,0.0,38.06498985301729,0.0,1.2449127825851842,0
4293.61564744631,144.32009736776507,21.0,44.1289566323134,0.0,0.0,1.0,4.19502285044945,0.0,0.8068257362908658,0
9019.74136624063,86.98846479114502,26.0,39.18323086141207,0.0,0.0,0.0,27.274788066416296,0.0,0.6545219399776132,0
6206.914329787394,107.6319010509712,10.0,22.539582163206763,0.0,0.0,0.0,16.81054477266603,0.0,1.4711630802157043,0
8999.65359445762,177.6209881982257,16.0,47.21106266885464,0.0,0.0,0.0,13.127199209523878,0.0,1.0748816893044826,0
4133.625868753104,90.92168667456848,10.0,52.62653485490678,0.0,0.0,0.0,23.745309028731036,0.0,1.0887673843567736,0
8381.201357735838,103.88814824616821,18.0,42.94260202214648,0.0,0.0,0.0,7.12014311381541,0.0,0.5961816016465037,0
2954.0824720110595,180.058428367225,30.0,55.321074171192905,0.0,0.0,0.0,38.85119030494198,0.0,0.711491800373921,0
9596.622845861035,216.67389822015662,9.0,29.587995070473774,0.0,0.0,0.0,2.9333700037753956,0.0,0.6321600306869797,0
9247.424391116574,130.4083714625102,18.0,30.02988616727251,0.0,0.0,1.0,48.54152523158514,0.0,0.9620963191406319,0
6910.1197138264215,51.294432132324005,11.0,22.644701426012148,0.0,0.0,0.0,49.1857204724227,0.0,1.5020301943812706,0
3679.4257080802936,130.4938182970456,11.0,33.197034036878264,0.0,0.0,0.0,19.452543749052182,0.0,1.0154663689974879,0
5656.282402026005,177.17351238876824,24.0,27.3930960781588,0.0,0.0,0.0,2.708692383204426,0.0,1.1843932144245466,0
7256.418792852901,163.1974526422908,18.0,31.907635941918144,0.0,0.0,0.0,11.547455617376592,0.0,1.28575016187762,0
8092.0646651027255,136.0887259718565,30.0,49.446430439803095,0.0,0.0,0.0,16.428707576610172,0.0,0.5673721008070375,0
5430.371930618097,151.01108825991562,21.0,49.56977417233763,0.0,0.0,0.0,29.89317936488134,0.0,1.1282830698529407,0
699.5529054036479,116.37975619872644,25.0,42.1557135235228,0.0,0.0,0.0,2.1433620914281617,0.0,1.0094697001869744,0
7607.672845250728,69.89276192172805,13.0,46.51172659809404,0.0,0.0,1.0,7.201921961952153,0.0,0.7402750834632807,0
3908.579861343275,100.03900402953829,20.0,48.39770711405651,0.0,1.0,0.0,58.84355471290942,0.0,0.9621266861695658,0
2857.804514858765,160.82795128379053,30.0,34.71388315467084,1.0,0.0,0.0,31.440887328517576,0.0,0.8600750481977697,0
5337.02365580549,174.5836977830951,23.0,43.42634963755986,0.0,0.0,0.0,2.081434053983361,0.0,1.0480571779951227,0
7297.131675932071,71.81489611855588,13.0,41.701750751634194,0.0,0.0,0.0,39.457098862328436,0.0,1.359751140603162,0
8248.248969908227,181.91385766146206,34.0,46.56737277095166,0.0,0.0,0.0,32.257923043825855,0.0,0.9812382412735751,0
4783.504105601766,155.00847722317863,17.0,33.41984730264588,0.0,1.0,0.0,56.35137395979388,0.0,0.7993271979989742,0
7403.327296179134,88.59687543837437,19.0,42.47171982764212,0.0,0.0,0.0,10.528571466539344,0.0,0.6933159155058011,0
4518.466792470916,137.7483786454063,22.0,26.351054147752546,0.0,0.0,0.0,1.0688914047169975,0.0,1.0777509618850245,0
5135.776479093975,133.90373043407254,35.0,39.927804181772075,0.0,0.0,0.0,84.37040980518064,0.0,0.699178596355424,0
3128.7470509989544,181.55428023080037,23.0,45.962390597636656,1.0,0.0,0.0,15.39518369354713,0.0,0.9441584483038941,0
5316.056205279718,95.35254347472033,15.0,40.02223414360765,0.0,0.0,0.0,14.826603578354867,0.0,0.9072307828148547,0
8383.799688357689,186.24664220369266,23.0,17.92717350856476,0.0,0.0,0.0,40.879432290217295,0.0,0.9291242605690602,0
7670.222491829157,144.27484236598036,31.0,30.73484334812579,0.0,0.0,0.0,41.30058442668926,0.0,1.1905452840443214,0
128.26882663313913,0.0,0.0,0.0,0.0,1.0,0.0,44.06754061896922,1.0,0.8131042143156184,1
5520.457974212816,181.47369050582012,4.0,29.646038449033227,0.0,0.0,0.0,41.97409145088262,0.0,1.2863044987275092,0
2213.65767752379,138.69092632914496,32.0,50.86402229360769,0.0,0.0,0.0,7.561884462100688,0.0,0.7642070176205934,0
394.8626657759927,41.50922609405745,0.0,10.702240074793961,1.0,1.0,1.0,1698.3601511741351,1.0,2.6096865427839617,1
5922.1415990303185,117.47830856295178,13.0,57.97740563554238,0.0,0.0,1.0,57.50447615295229,0.0,0.6604040679769116,0
8764.654891792929,115.84679849730347,14.0,67.46681610763744,0.0,0.0,0.0,15.545546483535054,0.0,1.6213247797649846,0
12059.676777744284,142.1421694476172,13.0,49.893468071494866,1.0,0.0,0.0,32.004360788002586,0.0,1.1036609874987235,0
6061.861734669454,165.92527412041372,18.0,45.67531576818261,0.0,0.0,0.0,16.70874330520116,0.0,0.5532910760416587,0
9617.829084165542,187.01315773881223,6.0,53.6982560586744,0.0,0.0,1.0,60.23679152414011,0.0,1.0800208503929924,0
3386.8482668508695,128.37473640166073,20.0,63.78677784109743,0.0,0.0,0.0,11.995764892880592,0.0,1.1879320258184705,0
7417.048108219632,74.71913801515512,21.0,70.67618092869256,0.0,0.0,0.0,18.514017662207564,0.0,1.7440468973455312,0
6204.5133192948315,85.0817180357148,26.0,30.303542668193515,0.0,0.0,0.0,1.6135629384696124,0.0,1.174932440697323,0
6530.848091279215,114.98419732319076,27.0,60.46598870773187,0.0,0.0,1.0,2.3388419238012053,0.0,0.6292762064302144,0
2970.2111855781322,96.16129032810639,7.0,45.53027903467247,0.0,0.0,0.0,18.03311832060042,0.0,0.8355522625468891,0
10655.30620069217,121.79353244535824,3.0,64.2510523382057,0.0,1.0,0.0,48.06778623176776,0.0,0.6245058357681581,0
5355.3763114959775,225.00472585099726,5.0,30.077032889521647,0.0,0.0,0.0,21.06425556912469,0.0,0.8987188747970568,0
1639.579871021052,131.4423970719118,19.0,57.54638729747616,0.0,0.0,0.0,14.554833376372136,0.0,0.841624708802706,0
5681.579225121129,152.90434248692964,24.0,55.50284862650575,0.0,0.0,0.0,2.6166205649157743,0.0,0.9364655099097589,0
5806.397470379713,78.13495716860183,17.0,41.25784383798841,0.0,0.0,0.0,3.5344591347194587,0.0,0.43782504494947494,0
7300.498011156728,153.74218779622265,32.0,62.39213761483564,0.0,0.0,0.0,0.7006594834366637,0.0,0.8200751652643405,0
6939.454679470097,132.72403853750876,31.0,46.38217059783348,0.0,0.0,0.0,21.090763771362337,0.0,1.3711151625527407,0
6510.164087735517,106.3208476908008,12.0,44.247039792375894,0.0,0.0,1.0,43.58272640286442,0.0,0.8653367139158845,0
7877.785217447358,164.84242336458922,41.0,59.6168048405845,0.0,0.0,0.0,9.953545667999384,0.0,1.1534267703177603,0
5517.796188059703,140.22418340205974,23.0,57.70033814187682,0.0,0.0,0.0,2.7891762846743378,0.0,1.3232321086758772,0
4351.401583564793,145.042941267832,5.0,19.47482947660966,0.0,0.0,0.0,31.478905077414225,0.0,0.9991001069588381,0
7655.190547126849,91.48344450136707,16.0,42.44064485184275,0.0,1.0,0.0,1.7888289717124222,0.0,0.8658907127118621,0
5083.444663365433,126.95217311904203,24.0,23.882276837562088,0.0,0.0,0.0,13.403922184166108,0.0,1.0486275425676521,0
3851.1727017751605,159.9138077961744,18.0,37.37046546462687,0.0,0.0,0.0,21.02925264262733,0.0,1.0376960422121333,0
580.615352292092,39.852091380657754,2.0,6.247925719880678,1.0,1.0,1.0,2476.369801294153,0.0,1.3708689490580066,1
6365.458171088616,88.81644387971862,28.0,43.62573136093065,0.0,0.0,1.0,49.741551505055895,0.0,0.6815710301831699,0
10140.797217821244,106.815201292951,32.0,42.73357380834628,0.0,0.0,1.0,25.218711214924344,0.0,1.3226906203836586,0
2836.8112010921154,189.03796192214037,22.0,55.15900783012085,0.0,0.0,0.0,6.986340604115051,0.0,1.0703202678096089,0
7498.445854401709,62.50609222346594,12.0,63.196423760704036,0.0,0.0,0.0,3.1487446800051804,0.0,1.4091550974798068,0
2696.7895515781693,113.05490005631407,17.0,46.2604449123341,0.0,1.0,0.0,27.453789473306248,0.0,1.2631207292503652,0
562.3261589034704,24.06076743435975,0.0,6.072028502008199,1.0,1.0,1.0,2817.8606152197804,0.0,4.172346852463613,1
7158.563942641866,217.43455065670503,22.0,50.82098120476955,0.0,0.0,0.0,27.70439339799911,0.0,0.6868167785594074,0
7317.594736732385,129.59215537499816,32.0,46.911573405955686,0.0,0.0,0.0,14.298089019719397,0.0,1.0044040419669134,0
4834.012232671865,154.8148957572543,23.0,44.26892334350478,0.0,1.0,0.0,61.85397458194825,0.0,1.2818261265394542,0
330.25789072473424,67.14365964858581,5.0,79.32497103453761,1.0,0.0,0.0,777.7163081351445,1.0,1.40040186387306,1
3347.2077933629025,129.07065156598534,36.0,54.89039543755035,0.0,0.0,0.0,63.87593667600053,0.0,1.0772921262763482,0
7565.117651430319,93.964120187817,24.0,53.74457080889215,0.0,0.0,0.0,16.486578633902486,0.0,0.6631694703187014,0
2176.3696804969904,128.14585189676936,32.0,58.46293282888951,0.0,0.0,0.0,69.522847506225,0.0,1.333046234764803,0
723.7389673120686,32.194927031501585,1.0,9.498744446667686,1.0,1.0,1.0,2141.781901981816,1.0,2.1728106906305755,1
5211.496789633214,85.9576427501514,26.0,29.279748461052556,1.0,0.0,0.0,18.247162470589323,0.0,1.1357236354143965,0
1305.6525433236657,131.2215321832735,19.0,28.541986302670214,0.0,0.0,0.0,55.463457232621295,0.0,1.3029920948617169,0
5609.0296131534615,203.45694829653692,21.0,25.636922256486905,0.0,0.0,0.0,36.40190023227604,0.0,1.5274164085940387,0
5651.650875557602,135.5289370189721,28.0,55.357808864449666,1.0,0.0,0.0,23.216735427295973,0.0,0.5181229545113853,0
6169.100432828896,98.46867396860144,17.0,46.73918702492047,0.0,0.0,0.0,8.699414954804897,0.0,0.7710561451841493,0
4546.150082139686,181.9738772221416,17.0,37.41821173100663,0.0,0.0,0.0,14.901741083811164,0.0,0.9403505191063385,0
6191.765918550128,137.77008612615086,29.0,46.017399436809725,0.0,1.0,1.0,20.075489491158173,0.0,0.45487389126395417,0
8386.802652885162,124.70759748262266,6.0,24.386372910937176,0.0,0.0,0.0,17.907996941992003,0.0,0.8092998971508266,0
4637.15538823751,137.37574950354488,18.0,39.12606706491575,0.0,0.0,0.0,33.396467515012425,0.0,0.5460581945350738,0
8007.873211942738,144.83610179112884,13.0,38.99169571380732,0.0,1.0,0.0,58.646987749428845,0.0,1.2509803601339757,0
5073.110772749207,55.89088553238888,26.0,59.2991233701908,0.0,0.0,0.0,9.848218862430915,0.0,0.8117268276366912,0
7655.5738973862935,61.805394634499024,7.0,17.59986786450568,0.0,0.0,0.0,26.904827216978468,0.0,0.796791449288142,0
3996.732393680852,122.14968770013803,18.0,53.523709823598935,0.0,0.0,0.0,6.807673006254472,0.0,1.2246878494595685,0
4429.384814728534,199.40091999095503,9.0,64.38516327814315,0.0,0.0,1.0,10.31186014613564,0.0,1.2404071709066646,0
5974.6063947609555,134.81822473645167,6.0,36.40603364192824,0.0,0.0,0.0,3.9947273904915286,0.0,1.6576011832889295,0
4473.885580610465,85.50354112066329,29.0,48.15299070176566,0.0,0.0,0.0,13.632610146430888,0.0,0.6668707946756567,0
6496.027021428452,133.13345839812504,18.0,41.44625289370928,0.0,0.0,0.0,5.950775019565019,0.0,0.6464208849996822,0
6919.489398897644,132.08064437049308,30.0,35.138317201024776,0.0,0.0,0.0,52.75621792757994,0.0,0.9524462828300578,0
6545.105245942935,119.23878062957358,23.0,49.10029063149797,0.0,0.0,1.0,6.128084634218967,0.0,0.43288832568737257,0
5668.688374751701,76.7153028236055,18.0,29.861099251226417,0.0,0.0,0.0,8.116836045398298,0.0,1.0659632089070097,0
10608.075367752706,86.87997916875372,18.0,36.31489590269349,0.0,0.0,0.0,14.64167592691139,0.0,1.6747938094812564,0
6583.422018188214,209.78985673636453,15.0,66.77610418714764,0.0,0.0,0.0,9.213250877472651,0.0,0.980310795434024,0
